last_change_date_time,resource_type,resource_status,resource,campaign,ad_group
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865424707,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865425467,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865427147,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865427427,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865437427,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/65446356864~498797396760,customers/1487707588/campaigns/1534544573,customers/1487707588/adGroups/65446356864
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/65446356864~498797396840,customers/1487707588/campaigns/1534544573,customers/1487707588/adGroups/65446356864
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61509160234~490517992065,customers/1487707588/campaigns/1534674125,customers/1487707588/adGroups/61509160234
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61509160234~499629983721,customers/1487707588/campaigns/1534674125,customers/1487707588/adGroups/61509160234
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58946275339~490517992065,customers/1487707588/campaigns/1534682870,customers/1487707588/adGroups/58946275339
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58946275339~499629983721,customers/1487707588/campaigns/1534682870,customers/1487707588/adGroups/58946275339
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/64093077492~308695224947,customers/1487707588/campaigns/1534692623,customers/1487707588/adGroups/64093077492
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/64093077492~490510740209,customers/1487707588/campaigns/1534692623,customers/1487707588/adGroups/64093077492
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931099421~2007353209601,customers/1487707588/campaigns/15347327510,customers/1487707588/adGroups/126931099421
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931100861~1463785954689,customers/1487707588/campaigns/15347327516,customers/1487707588/adGroups/126931100861
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931100861~1465127665859,customers/1487707588/campaigns/15347327516,customers/1487707588/adGroups/126931100861
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931100861~2006879597416,customers/1487707588/campaigns/15347327516,customers/1487707588/adGroups/126931100861
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931101501~2006879599416,customers/1487707588/campaigns/15347327516,customers/1487707588/adGroups/126931101501
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931103461~1596139586140,customers/1487707588/campaigns/15347327642,customers/1487707588/adGroups/126931103461
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931103461~1658825733112,customers/1487707588/campaigns/15347327642,customers/1487707588/adGroups/126931103461
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931103741~502557077007,customers/1487707588/campaigns/15347327642,customers/1487707588/adGroups/126931103741
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931104421~2007222510186,customers/1487707588/campaigns/15347327648,customers/1487707588/adGroups/126931104421
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59699954398~498797396760,customers/1487707588/campaigns/1534797817,customers/1487707588/adGroups/59699954398
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59699954398~498797396840,customers/1487707588/campaigns/1534797817,customers/1487707588/adGroups/59699954398
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61184398440~498129124740,customers/1487707588/campaigns/1534925956,customers/1487707588/adGroups/61184398440
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61184398440~498129125180,customers/1487707588/campaigns/1534925956,customers/1487707588/adGroups/61184398440
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/54063210610~511303891394,customers/1487707588/campaigns/1535501487,customers/1487707588/adGroups/54063210610
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/62261800007~498154642230,customers/1487707588/campaigns/1535526447,customers/1487707588/adGroups/62261800007
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/62261800007~498154643710,customers/1487707588/campaigns/1535526447,customers/1487707588/adGroups/62261800007
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126040688610~330661244563,customers/1487707588/campaigns/15512198777,customers/1487707588/adGroups/126040688610
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126040688610~330661259883,customers/1487707588/campaigns/15512198777,customers/1487707588/adGroups/126040688610
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59056644175~501976457706,customers/1487707588/campaigns/1552516520,customers/1487707588/adGroups/59056644175
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854151599~453540494287,customers/1487707588/campaigns/15705786855,customers/1487707588/adGroups/130854151599
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854151839~1405517237433,customers/1487707588/campaigns/15705786855,customers/1487707588/adGroups/130854151839
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854151839~1405652489451,customers/1487707588/campaigns/15705786855,customers/1487707588/adGroups/130854151839
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854151839~1625004172272,customers/1487707588/campaigns/15705786855,customers/1487707588/adGroups/130854151839
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854152639~2009527619264,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/130854152639
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019045441~2009527620944,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/136019045441
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740451881~1641467237221,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740451881
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740451881~1641467249261,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740451881
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740451881~2009527620184,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740451881
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452441~330661244563,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452441
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452441~392111149367,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452441
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452641~1210671004042,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452641
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452641~1641467234381,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452641
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452641~304475484440,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452641
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452641~304475496600,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452641
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452641~453798490317,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452641
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452641~641018232866,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452641
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854153599~2008376118848,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854153599
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854153599~337787355732,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854153599
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854153599~609654326341,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854153599
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854156439~2007080843486,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854156439
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854156479~2007080849886,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854156479
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854156639~1216181128452,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854156639
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854156639~295764558223,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854156639
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854156639~784146316928,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854156639
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59847876216~511303891394,customers/1487707588/campaigns/1576630506,customers/1487707588/adGroups/59847876216
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57683345457~525479088140,customers/1487707588/campaigns/1576639329,customers/1487707588/adGroups/57683345457
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60647136198~525479088140,customers/1487707588/campaigns/1576782379,customers/1487707588/adGroups/60647136198
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57683549897~525479088140,customers/1487707588/campaigns/1576805257,customers/1487707588/adGroups/57683549897
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59940276453~539602283243,customers/1487707588/campaigns/1593385322,customers/1487707588/adGroups/59940276453
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57950040662~525479088140,customers/1487707588/campaigns/1599375971,customers/1487707588/adGroups/57950040662
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/68971673268~545853409145,customers/1487707588/campaigns/1599463112,customers/1487707588/adGroups/68971673268
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/68971673268~545853409185,customers/1487707588/campaigns/1599463112,customers/1487707588/adGroups/68971673268
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504866429~1641588943412,customers/1487707588/campaigns/16457178605,customers/1487707588/adGroups/133504866429
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504866429~2008751837665,customers/1487707588/campaigns/16457178605,customers/1487707588/adGroups/133504866429
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504866429~334549457413,customers/1487707588/campaigns/16457178605,customers/1487707588/adGroups/133504866429
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504869269~1211558114772,customers/1487707588/campaigns/16457178629,customers/1487707588/adGroups/133504869269
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504869269~1641588936412,customers/1487707588/campaigns/16457178629,customers/1487707588/adGroups/133504869269
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504869309~1641588936372,customers/1487707588/campaigns/16457178629,customers/1487707588/adGroups/133504869309
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504869309~1690828829167,customers/1487707588/campaigns/16457178629,customers/1487707588/adGroups/133504869309
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504869349~1641588935412,customers/1487707588/campaigns/16457178629,customers/1487707588/adGroups/133504869349
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504869349~358629735794,customers/1487707588/campaigns/16457178629,customers/1487707588/adGroups/133504869349
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740454121~2008843328285,customers/1487707588/campaigns/16500506281,customers/1487707588/adGroups/137740454121
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740454561~1394119472065,customers/1487707588/campaigns/16500506281,customers/1487707588/adGroups/137740454561
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/64886802937~343298412453,customers/1487707588/campaigns/1712613813,customers/1487707588/adGroups/64886802937
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/65342582337~525479088140,customers/1487707588/campaigns/1719564138,customers/1487707588/adGroups/65342582337
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/68215429392~525479088140,customers/1487707588/campaigns/1734649156,customers/1487707588/adGroups/68215429392
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66553214805~341043377430,customers/1487707588/campaigns/1742240858,customers/1487707588/adGroups/66553214805
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66553214805~344215878370,customers/1487707588/campaigns/1742240858,customers/1487707588/adGroups/66553214805
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66553214805~493571879758,customers/1487707588/campaigns/1742240858,customers/1487707588/adGroups/66553214805
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/143546189278~1639583200217,customers/1487707588/campaigns/18647919273,customers/1487707588/adGroups/143546189278
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/143546189278~1639583202137,customers/1487707588/campaigns/18647919273,customers/1487707588/adGroups/143546189278
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/143546189278~1639583204137,customers/1487707588/campaigns/18647919273,customers/1487707588/adGroups/143546189278
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/143546189278~1639583205777,customers/1487707588/campaigns/18647919273,customers/1487707588/adGroups/143546189278
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/141468816703~1596139586140,customers/1487707588/campaigns/18696856929,customers/1487707588/adGroups/141468816703
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/150773459199~1596139586140,customers/1487707588/campaigns/20387611832,customers/1487707588/adGroups/150773459199
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/150773459199~336018191273,customers/1487707588/campaigns/20387611832,customers/1487707588/adGroups/150773459199
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/152155207359~502557077007,customers/1487707588/campaigns/20494027323,customers/1487707588/adGroups/152155207359
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/74879175013~778544190208,customers/1487707588/campaigns/2053225146,customers/1487707588/adGroups/74879175013
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/74879175013~778544190688,customers/1487707588/campaigns/2053225146,customers/1487707588/adGroups/74879175013
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/74879175013~778544191608,customers/1487707588/campaigns/2053225146,customers/1487707588/adGroups/74879175013
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/164179782644~352139773566,customers/1487707588/campaigns/21301158443,customers/1487707588/adGroups/164179782644
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/168863401893~352139773566,customers/1487707588/campaigns/21818309179,customers/1487707588/adGroups/168863401893
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/194724430511~1596139586140,customers/1487707588/campaigns/23468556621,customers/1487707588/adGroups/194724430511
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/194724430511~1658825733112,customers/1487707588/campaigns/23468556621,customers/1487707588/adGroups/194724430511
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/195707765470~1641588935412,customers/1487707588/campaigns/23478231493,customers/1487707588/adGroups/195707765470
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/193899557756~2378842429843,customers/1487707588/campaigns/23619183073,customers/1487707588/adGroups/193899557756
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79422012193~490732345852,customers/1487707588/campaigns/6497492314,customers/1487707588/adGroups/79422012193
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79590535818~815974353528,customers/1487707588/campaigns/6500401405,customers/1487707588/adGroups/79590535818
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77766948883~525479088140,customers/1487707588/campaigns/6500532902,customers/1487707588/adGroups/77766948883
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77780424933~308695224947,customers/1487707588/campaigns/6500597660,customers/1487707588/adGroups/77780424933
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77780424933~489808283662,customers/1487707588/campaigns/6500597660,customers/1487707588/adGroups/77780424933
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77780424933~490510740209,customers/1487707588/campaigns/6500597660,customers/1487707588/adGroups/77780424933
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78062955596~498129124740,customers/1487707588/campaigns/6500621189,customers/1487707588/adGroups/78062955596
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78062955596~498129125180,customers/1487707588/campaigns/6500621189,customers/1487707588/adGroups/78062955596
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77533285905~816052010528,customers/1487707588/campaigns/6500794987,customers/1487707588/adGroups/77533285905
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77533285905~816052013888,customers/1487707588/campaigns/6500794987,customers/1487707588/adGroups/77533285905
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77533285905~816052017328,customers/1487707588/campaigns/6500794987,customers/1487707588/adGroups/77533285905
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78447843592~817261405831,customers/1487707588/campaigns/6501111593,customers/1487707588/adGroups/78447843592
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/83700672168~490969734363,customers/1487707588/campaigns/6502676792,customers/1487707588/adGroups/83700672168
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/83700672168~511303891394,customers/1487707588/campaigns/6502676792,customers/1487707588/adGroups/83700672168
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78472262392~408743740757,customers/1487707588/campaigns/6502702945,customers/1487707588/adGroups/78472262392
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78472262392~818126288555,customers/1487707588/campaigns/6502702945,customers/1487707588/adGroups/78472262392
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78460506139~485261827346,customers/1487707588/campaigns/6502804027,customers/1487707588/adGroups/78460506139
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78460506139~494865424707,customers/1487707588/campaigns/6502804027,customers/1487707588/adGroups/78460506139
2026-08-15 14:02:31.421665,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/80881258711~490103075885,customers/1487707588/campaigns/6503014713,customers/1487707588/adGroups/80881258711
2026-08-15 13:20:49.440294,AD_GROUP_AD,CHANGED,customers/1487707588/adGroupAds/192099072219~799809339994,customers/1487707588/campaigns/23468574954,customers/1487707588/adGroups/192099072219
2026-08-15 13:20:49.440294,AD_GROUP_AD,CHANGED,customers/1487707588/adGroupAds/193437338762~793537657596,customers/1487707588/campaigns/23478262294,customers/1487707588/adGroups/193437338762
2026-08-15 13:20:49.440294,AD_GROUP_AD,CHANGED,customers/1487707588/adGroupAds/191152991225~799809339826,customers/1487707588/campaigns/6496821254,customers/1487707588/adGroups/191152991225
2026-08-14 23:25:03.509402,AD_GROUP_AD,CHANGED,customers/1487707588/adGroupAds/154917284156~799809339970,customers/1487707588/campaigns/20702215351,customers/1487707588/adGroups/154917284156
2026-08-14 23:25:03.509402,AD_GROUP_AD,CHANGED,customers/1487707588/adGroupAds/194846353335~801180022449,customers/1487707588/campaigns/23478160315,customers/1487707588/adGroups/194846353335
2026-08-14 23:25:03.509402,AD_GROUP_AD,CHANGED,customers/1487707588/adGroupAds/198596624624~799809340018,customers/1487707588/campaigns/23478160315,customers/1487707588/adGroups/198596624624
2026-08-14 00:36:43.938573,AD_GROUP_AD,CHANGED,customers/1487707588/adGroupAds/155384660552~677826611953,customers/1487707588/campaigns/20691357994,customers/1487707588/adGroups/155384660552
2026-08-12 22:21:42.137772,CAMPAIGN,CHANGED,customers/1487707588/campaigns/23994999502,customers/1487707588/campaigns/23994999502,
2026-08-12 20:23:13.409459,AD_GROUP_AD,CHANGED,customers/1487707588/adGroupAds/194378322893~801084152799,customers/1487707588/campaigns/23473611323,customers/1487707588/adGroups/194378322893
2026-08-12 20:23:13.409459,AD_GROUP_AD,CHANGED,customers/1487707588/adGroupAds/194933381034~793426032417,customers/1487707588/campaigns/23473611323,customers/1487707588/adGroups/194933381034
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57915591996~485614082539,customers/1487707588/campaigns/1501965597,customers/1487707588/adGroups/57915591996
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57915591996~485614085459,customers/1487707588/campaigns/1501965597,customers/1487707588/adGroups/57915591996
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57915591996~485614086899,customers/1487707588/campaigns/1501965597,customers/1487707588/adGroups/57915591996
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57915591996~486841407043,customers/1487707588/campaigns/1501965597,customers/1487707588/adGroups/57915591996
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57915591996~486841417643,customers/1487707588/campaigns/1501965597,customers/1487707588/adGroups/57915591996
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57915591996~486841419483,customers/1487707588/campaigns/1501965597,customers/1487707588/adGroups/57915591996
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57915591996~486841425043,customers/1487707588/campaigns/1501965597,customers/1487707588/adGroups/57915591996
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57915591996~486841425483,customers/1487707588/campaigns/1501965597,customers/1487707588/adGroups/57915591996
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57915591996~578134026872,customers/1487707588/campaigns/1501965597,customers/1487707588/adGroups/57915591996
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/55393850302~486927992045,customers/1487707588/campaigns/1502689139,customers/1487707588/adGroups/55393850302
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59017661238~490732349012,customers/1487707588/campaigns/1502995588,customers/1487707588/adGroups/59017661238
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59017661238~490732357172,customers/1487707588/campaigns/1502995588,customers/1487707588/adGroups/59017661238
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59017661238~490732361932,customers/1487707588/campaigns/1502995588,customers/1487707588/adGroups/59017661238
